Country,date_data,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious_Critical,Cases_per_1M,Deaths_per_1M,TotalTests,Tests_per_1M,date_download,Continent,Population,ISO3
Lithuania,2020-04-10,999,44,22,6,54,923,14,367,8,36051,13243,2020_04_11_11_00_04_GMT,Europe,NA,LTU
Kuwait,2020-04-10,993,83,1,NA,123,869,26,233,0.2,NA,NA,2020_04_11_11_00_04_GMT,Asia,NA,KWT
Azerbaijan,2020-04-10,991,65,10,1,159,822,27,98,1,61342,6050,2020_04_11_11_00_04_GMT,Asia,NA,AZE
Hong Kong,2020-04-10,990,16,4,NA,309,677,15,132,0.5,96709,12900,2020_04_11_11_00_04_GMT,Asia,NA,HKG
Armenia,2020-04-10,937,16,12,2,149,776,30,316,4,6081,2052,2020_04_11_11_00_04_GMT,Asia,NA,ARM
Bahrain,2020-04-10,925,38,6,1,539,380,3,544,4,57681,33899,2020_04_11_11_00_04_GMT,Asia,NA,BHR
Bosnia and Herzegovina,2020-04-10,901,43,36,1,129,736,4,275,11,6911,2106,2020_04_11_11_00_04_GMT,Europe,NA,BIH
Cameroon,2020-04-10,820,17,12,NA,98,710,NA,31,0.5,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,CMR
Kazakhstan,2020-04-10,812,31,10,2,64,738,21,43,0.5,61955,3300,2020_04_11_11_00_04_GMT,Asia,NA,KAZ
Slovakia,2020-04-10,715,14,2,NA,23,690,5,131,0.4,22957,4205,2020_04_11_11_00_04_GMT,Europe,NA,SVK
North Macedonia,2020-04-10,711,48,32,2,41,638,15,341,15,6571,3154,2020_04_11_11_00_04_GMT,Europe,NA,MKD
Tunisia,2020-04-10,671,28,25,NA,25,621,78,57,2,10087,853,2020_04_11_11_00_04_GMT,Africa,NA,TUN
Bulgaria,2020-04-10,635,17,25,1,54,556,33,91,4,18502,2663,2020_04_11_11_00_04_GMT,Europe,NA,BGR
Uzbekistan,2020-04-10,624,42,3,NA,42,579,8,19,0.09,70000,2091,2020_04_11_11_00_04_GMT,Asia,NA,UZB
Latvia,2020-04-10,612,23,3,NA,16,593,3,324,2,26656,14132,2020_04_11_11_00_04_GMT,Europe,NA,LVA
Lebanon,2020-04-10,609,27,20,1,76,513,28,89,3,13530,1982,2020_04_11_11_00_04_GMT,Asia,NA,LBN
Andorra,2020-04-10,601,18,26,1,71,504,17,7778,337,1673,21653,2020_04_11_11_00_04_GMT,Europe,NA,AND
Cyprus,2020-04-10,595,31,10,NA,58,527,11,493,8,16308,13507,2020_04_11_11_00_04_GMT,Asia,NA,CYP
Cuba,2020-04-10,564,49,15,NA,51,498,11,50,1,12023,1061,2020_04_11_11_00_04_GMT,North America,NA,CUB
Costa Rica,2020-04-10,558,19,3,NA,42,513,13,110,0.6,6298,1236,2020_04_11_11_00_04_GMT,North America,NA,CRI
Afghanistan,2020-04-10,521,37,15,NA,32,474,NA,13,0.4,NA,NA,2020_04_11_11_00_04_GMT,Asia,NA,AFG
Oman,2020-04-10,484,27,3,NA,109,372,3,95,0.6,NA,NA,2020_04_11_11_00_04_GMT,Asia,NA,OMN
Ivory Coast,2020-04-10,480,36,3,NA,54,423,NA,18,0.1,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,CIV
Uruguay,2020-04-10,473,17,7,NA,206,260,13,136,2,6856,1974,2020_04_11_11_00_04_GMT,South America,NA,URY
Burkina Faso,2020-04-10,448,5,26,2,149,273,NA,21,1,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,BFA
Niger,2020-04-10,438,28,11,NA,41,386,NA,18,0.5,4298,178,2020_04_11_11_00_04_GMT,Africa,NA,NER
Bangladesh,2020-04-10,424,94,27,6,33,364,1,3,0.2,7359,45,2020_04_11_11_00_04_GMT,Asia,NA,BGD
Albania,2020-04-10,416,7,23,NA,182,211,7,145,8,3385,1176,2020_04_11_11_00_04_GMT,Europe,NA,ALB
Channel Islands,2020-04-10,398,37,9,1,40,349,NA,2289,52,1157,6655,2020_04_11_11_00_04_GMT,Europe,NA,Channel Islands
Honduras,2020-04-10,382,39,23,NA,7,352,10,39,2,1600,162,2020_04_11_11_00_04_GMT,North America,NA,HND
Taiwan,2020-04-10,382,2,6,1,91,285,NA,16,0.3,43886,1843,2020_04_11_11_00_04_GMT,Asia,NA,TWN
Réunion,2020-04-10,382,20,NA,NA,40,342,3,427,NA,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,REU
Ghana,2020-04-10,378,NA,6,NA,4,368,2,12,0.2,37405,1204,2020_04_11_11_00_04_GMT,Africa,NA,GHA
Jordan,2020-04-10,372,NA,7,NA,170,195,5,36,0.7,17000,1666,2020_04_11_11_00_04_GMT,Asia,NA,JOR
Malta,2020-04-10,350,13,2,NA,16,332,4,793,5,13732,31100,2020_04_11_11_00_04_GMT,Europe,NA,MLT
San Marino,2020-04-10,344,11,34,NA,50,260,14,10138,1002,846,24933,2020_04_11_11_00_04_GMT,Europe,NA,SMR
Mauritius,2020-04-10,318,4,9,2,23,286,3,250,7,6730,5292,2020_04_11_11_00_04_GMT,Africa,NA,MUS
Nigeria,2020-04-10,305,17,7,NA,58,240,2,1,0.03,5000,24,2020_04_11_11_00_04_GMT,Africa,NA,NGA
Kyrgyzstan,2020-04-10,298,18,5,1,35,258,5,46,0.8,9618,1474,2020_04_11_11_00_04_GMT,Asia,NA,KGZ
Bolivia,2020-04-10,268,4,19,1,2,247,3,23,2,591,51,2020_04_11_11_00_04_GMT,South America,NA,BOL
Palestine,2020-04-10,267,4,2,1,45,220,NA,52,0.4,16068,3150,2020_04_11_11_00_04_GMT,Asia,NA,PSE
Senegal,2020-04-10,265,15,2,NA,137,126,1,16,0.1,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,SEN
Montenegro,2020-04-10,257,5,2,NA,4,251,7,409,3,2329,3708,2020_04_11_11_00_04_GMT,Europe,NA,MNE
Vietnam,2020-04-10,257,2,NA,NA,144,113,8,3,NA,118807,1221,2020_04_11_11_00_04_GMT,Asia,NA,VNM
Georgia,2020-04-10,234,16,3,NA,54,177,6,59,0.8,3271,820,2020_04_11_11_00_04_GMT,Asia,NA,GEO
DRC,2020-04-10,223,43,20,2,16,187,NA,2,0.2,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,COD
Guinea,2020-04-10,212,18,NA,NA,15,197,NA,16,NA,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,GIN
Isle of Man,2020-04-10,201,11,1,NA,103,97,11,2364,12,1934,22744,2020_04_11_11_00_04_GMT,Europe,NA,IMN
Mayotte,2020-04-10,191,7,2,NA,50,139,4,700,7,1300,4765,2020_04_11_11_00_04_GMT,Africa,NA,MYT
Sri Lanka,2020-04-10,190,NA,7,NA,54,129,5,9,0.3,3248,152,2020_04_11_11_00_04_GMT,Asia,NA,LKA
Kenya,2020-04-10,189,5,7,NA,22,160,2,4,0.1,5278,98,2020_04_11_11_00_04_GMT,Africa,NA,KEN
Faeroe Islands,2020-04-10,184,NA,NA,NA,145,39,NA,3766,NA,5408,110677,2020_04_11_11_00_04_GMT,Europe,NA,FRO
Venezuela,2020-04-10,175,4,9,NA,84,82,6,6,0.3,139282,4898,2020_04_11_11_00_04_GMT,South America,NA,VEN
Martinique,2020-04-10,155,1,6,NA,50,99,19,413,16,NA,NA,2020_04_11_11_00_04_GMT,North America,NA,MTQ
Djibouti,2020-04-10,150,10,1,NA,36,113,NA,152,1,3740,3785,2020_04_11_11_00_04_GMT,Africa,NA,DJI
Guadeloupe,2020-04-10,143,NA,8,NA,67,68,13,357,20,NA,NA,2020_04_11_11_00_04_GMT,North America,NA,GLP
Brunei,2020-04-10,136,1,1,NA,99,36,3,311,2,9342,21354,2020_04_11_11_00_04_GMT,Asia,NA,BRN
Paraguay,2020-04-10,129,5,6,1,18,105,1,18,0.8,2262,317,2020_04_11_11_00_04_GMT,South America,NA,PRY
Gibraltar,2020-04-10,127,4,NA,NA,69,58,1,3770,NA,1543,45799,2020_04_11_11_00_04_GMT,Europe,NA,GIB
Guatemala,2020-04-10,126,31,3,NA,17,106,3,7,0.2,1134,63,2020_04_11_11_00_04_GMT,North America,NA,GTM
Cambodia,2020-04-10,119,NA,NA,NA,72,47,1,7,NA,5768,345,2020_04_11_11_00_04_GMT,Asia,NA,KHM
Rwanda,2020-04-10,118,5,NA,NA,7,111,NA,9,NA,806,62,2020_04_11_11_00_04_GMT,Africa,NA,RWA
El Salvador,2020-04-10,117,14,6,NA,15,96,4,18,0.9,NA,NA,2020_04_11_11_00_04_GMT,North America,NA,SLV
Trinidad and Tobago,2020-04-10,109,NA,8,NA,1,100,NA,78,6,1045,747,2020_04_11_11_00_04_GMT,North America,NA,TTO
Madagascar,2020-04-10,93,NA,NA,NA,11,82,1,3,NA,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,MDG
Monaco,2020-04-10,90,6,1,NA,5,84,4,2293,25,NA,NA,2020_04_11_11_00_04_GMT,Europe,NA,MCO
Mali,2020-04-10,87,13,7,NA,22,58,NA,4,0.3,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,MLI
Aruba,2020-04-10,86,4,NA,NA,27,59,NA,805,NA,1058,9910,2020_04_11_11_00_04_GMT,North America,NA,ABW
French Guiana,2020-04-10,83,NA,NA,NA,43,40,1,278,NA,NA,NA,2020_04_11_11_00_04_GMT,South America,NA,GUF
Liechtenstein,2020-04-10,79,1,1,NA,55,23,NA,2072,26,900,23605,2020_04_11_11_00_04_GMT,Europe,NA,LIE
Togo,2020-04-10,76,3,3,NA,25,48,NA,9,0.4,2069,250,2020_04_11_11_00_04_GMT,Africa,NA,TGO
Barbados,2020-04-10,67,1,4,1,11,52,4,233,14,736,2561,2020_04_11_11_00_04_GMT,North America,NA,BRB
Ethiopia,2020-04-10,65,9,3,1,4,58,1,0.6,0.03,3232,28,2020_04_11_11_00_04_GMT,Africa,NA,ETH
Jamaica,2020-04-10,63,NA,4,NA,13,46,NA,21,1,907,306,2020_04_11_11_00_04_GMT,North America,NA,JAM
Congo,2020-04-10,60,NA,5,NA,5,50,NA,11,0.9,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,COG
Uganda,2020-04-10,53,NA,NA,NA,NA,53,NA,1,NA,3310,72,2020_04_11_11_00_04_GMT,Africa,NA,UGA
French Polynesia,2020-04-10,51,NA,NA,NA,NA,51,NA,182,NA,744,2649,2020_04_11_11_00_04_GMT,Australia/Oceania,NA,PYF
Sint Maarten,2020-04-10,50,7,8,2,3,39,2,1166,187,134,3125,2020_04_11_11_00_04_GMT,North America,NA,SXM
Bermuda,2020-04-10,48,NA,4,NA,25,19,2,771,64,354,5684,2020_04_11_11_00_04_GMT,North America,NA,BMU
Cayman Islands,2020-04-10,45,NA,1,NA,6,38,NA,685,15,479,7288,2020_04_11_11_00_04_GMT,North America,NA,CYM
Macao,2020-04-10,45,NA,NA,NA,10,35,1,69,NA,NA,NA,2020_04_11_11_00_04_GMT,Asia,NA,MAC
Gabon,2020-04-10,44,NA,1,NA,1,42,NA,20,0.4,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,GAB
Bahamas,2020-04-10,42,1,8,NA,5,29,1,107,20,NA,NA,2020_04_11_11_00_04_GMT,North America,NA,BHS
Zambia,2020-04-10,40,1,2,1,25,13,1,2,0.1,1239,67,2020_04_11_11_00_04_GMT,Africa,NA,ZMB
Guyana,2020-04-10,37,NA,6,NA,8,23,4,47,8,145,184,2020_04_11_11_00_04_GMT,South America,NA,GUY
Liberia,2020-04-10,37,6,5,1,3,29,NA,7,1,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,LBR
Guinea-Bissau,2020-04-10,36,NA,NA,NA,NA,36,NA,18,NA,1500,762,2020_04_11_11_00_04_GMT,Africa,NA,GNB
Benin,2020-04-10,35,9,1,NA,5,29,NA,3,0.08,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,BEN
Eritrea,2020-04-10,34,1,NA,NA,NA,34,NA,10,NA,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,ERI
Tanzania,2020-04-10,32,7,3,2,5,24,NA,0.5,0.05,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,TZA
Saint Martin,2020-04-10,32,NA,2,NA,11,19,5,828,52,NA,NA,2020_04_11_11_00_04_GMT,North America,NA,MAF
Haiti,2020-04-10,31,1,2,NA,NA,29,NA,3,0.2,365,32,2020_04_11_11_00_04_GMT,North America,NA,HTI
Myanmar,2020-04-10,27,4,3,NA,2,22,NA,0.5,0.06,1406,26,2020_04_11_11_00_04_GMT,Asia,NA,MMR
Libya,2020-04-10,24,NA,1,NA,8,15,NA,3,0.1,492,72,2020_04_11_11_00_04_GMT,Africa,NA,LBY
Antigua and Barbuda,2020-04-10,21,2,2,NA,NA,19,1,214,20,40,408,2020_04_11_11_00_04_GMT,North America,NA,ATG
Somalia,2020-04-10,21,9,1,NA,1,19,NA,1,0.06,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,SOM
Mozambique,2020-04-10,20,3,NA,NA,2,18,NA,0.6,NA,483,15,2020_04_11_11_00_04_GMT,Africa,NA,MOZ
Angola,2020-04-10,19,NA,2,NA,2,15,NA,0.6,0.06,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,AGO
Syria,2020-04-10,19,NA,2,NA,4,13,NA,1,0.1,NA,NA,2020_04_11_11_00_04_GMT,Asia,NA,SYR
Maldives,2020-04-10,19,NA,NA,NA,13,6,NA,35,NA,NA,NA,2020_04_11_11_00_04_GMT,Asia,NA,MDV
Equatorial Guinea,2020-04-10,18,NA,NA,NA,3,15,NA,13,NA,854,609,2020_04_11_11_00_04_GMT,Africa,NA,GNQ
New Caledonia,2020-04-10,18,NA,NA,NA,1,17,NA,63,NA,2608,9135,2020_04_11_11_00_04_GMT,Australia/Oceania,NA,NCL
Sudan,2020-04-10,17,2,2,NA,2,13,NA,0.4,0.05,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,SDN
Dominica,2020-04-10,16,1,NA,NA,5,11,NA,222,NA,309,4293,2020_04_11_11_00_04_GMT,North America,NA,DMA
Fiji,2020-04-10,16,1,NA,NA,NA,16,NA,18,NA,NA,NA,2020_04_11_11_00_04_GMT,Australia/Oceania,NA,FJI
Laos,2020-04-10,16,NA,NA,NA,NA,16,NA,2,NA,1035,142,2020_04_11_11_00_04_GMT,Asia,NA,LAO
Mongolia,2020-04-10,16,NA,NA,NA,4,12,NA,5,NA,NA,NA,2020_04_11_11_00_04_GMT,Asia,NA,MNG
Namibia,2020-04-10,16,NA,NA,NA,3,13,NA,6,NA,362,142,2020_04_11_11_00_04_GMT,Africa,NA,NAM
Saint Lucia,2020-04-10,15,1,NA,NA,1,14,NA,82,NA,NA,NA,2020_04_11_11_00_04_GMT,North America,NA,LCA
Curaçao,2020-04-10,14,NA,1,NA,7,6,NA,85,6,NA,NA,2020_04_11_11_00_04_GMT,North America,NA,CUW
Grenada,2020-04-10,14,2,NA,NA,NA,14,2,124,NA,92,818,2020_04_11_11_00_04_GMT,North America,NA,GRD
Zimbabwe,2020-04-10,13,2,3,NA,NA,10,NA,0.9,0.2,438,29,2020_04_11_11_00_04_GMT,Africa,NA,ZWE
Botswana,2020-04-10,13,NA,1,NA,NA,12,NA,6,0.4,1154,491,2020_04_11_11_00_04_GMT,Africa,NA,BWA
Saint Kitts and Nevis,2020-04-10,12,1,NA,NA,NA,12,NA,226,NA,205,3853,2020_04_11_11_00_04_GMT,North America,NA,KNA
St. Vincent Grenadines,2020-04-10,12,NA,NA,NA,1,11,NA,108,NA,56,505,2020_04_11_11_00_04_GMT,North America,NA,VCT
Eswatini,2020-04-10,12,NA,NA,NA,7,5,NA,10,NA,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,SWZ
Chad,2020-04-10,11,NA,NA,NA,2,9,NA,0.7,NA,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,TCD
Greenland,2020-04-10,11,NA,NA,NA,11,0,NA,194,NA,770,13564,2020_04_11_11_00_04_GMT,North America,NA,GRL
Seychelles,2020-04-10,11,NA,NA,NA,NA,11,NA,112,NA,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,SYC
Belize,2020-04-10,10,1,2,1,NA,8,1,25,5,364,915,2020_04_11_11_00_04_GMT,North America,NA,BLZ
Suriname,2020-04-10,10,NA,1,NA,4,5,NA,17,2,NA,NA,2020_04_11_11_00_04_GMT,South America,NA,SUR
Malawi,2020-04-10,9,1,1,NA,NA,8,1,0.5,0.05,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,MWI
Nepal,2020-04-10,9,NA,NA,NA,1,8,NA,0.3,NA,3524,121,2020_04_11_11_00_04_GMT,Asia,NA,NPL
Montserrat,2020-04-10,9,NA,NA,NA,NA,9,1,1803,NA,36,7212,2020_04_11_11_00_04_GMT,North America,NA,MSR
Turks and Caicos,2020-04-10,8,NA,1,NA,NA,7,NA,207,26,61,1576,2020_04_11_11_00_04_GMT,North America,NA,TCA
CAR,2020-04-10,8,NA,NA,NA,NA,8,NA,2,NA,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,CAF
Vatican City,2020-04-10,8,NA,NA,NA,2,6,NA,9988,NA,NA,NA,2020_04_11_11_00_04_GMT,Europe,NA,Vatican
Sierra Leone,2020-04-10,8,1,NA,NA,NA,8,NA,1,NA,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,SLE
Cabo Verde,2020-04-10,7,NA,1,NA,1,5,NA,13,2,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,CPV
Mauritania,2020-04-10,7,NA,1,NA,2,4,NA,2,0.2,380,82,2020_04_11_11_00_04_GMT,Africa,NA,MRT
Nicaragua,2020-04-10,7,NA,1,NA,NA,6,NA,1,0.2,NA,NA,2020_04_11_11_00_04_GMT,North America,NA,NIC
St. Barth,2020-04-10,6,NA,NA,NA,1,5,NA,607,NA,NA,NA,2020_04_11_11_00_04_GMT,North America,NA,BLM
Bhutan,2020-04-10,5,NA,NA,NA,2,3,NA,6,NA,1166,1511,2020_04_11_11_00_04_GMT,Asia,NA,BTN
Falkland Islands,2020-04-10,5,NA,NA,NA,1,4,NA,1437,NA,137,39368,2020_04_11_11_00_04_GMT,South America,NA,FLK
Gambia,2020-04-10,4,NA,1,NA,2,1,NA,2,0.4,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,GMB
Sao Tome and Principe,2020-04-10,4,NA,NA,NA,NA,4,NA,18,NA,19,87,2020_04_11_11_00_04_GMT,Africa,NA,STP
South Sudan,2020-04-10,4,1,NA,NA,NA,4,NA,0.4,NA,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,SSD
Western Sahara,2020-04-10,4,NA,NA,NA,NA,4,NA,7,NA,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,ESH
Anguilla,2020-04-10,3,NA,NA,NA,NA,3,NA,200,NA,NA,NA,2020_04_11_11_00_04_GMT,North America,NA,AIA
British Virgin Islands,2020-04-10,3,NA,NA,NA,NA,3,NA,99,NA,NA,NA,2020_04_11_11_00_04_GMT,North America,NA,VGB
Burundi,2020-04-10,3,NA,NA,NA,NA,3,NA,0.3,NA,NA,NA,2020_04_11_11_00_04_GMT,Africa,NA,BDI
Caribbean Netherlands,2020-04-10,2,NA,NA,NA,NA,2,NA,76,NA,10,381,2020_04_11_11_00_04_GMT,North America,NA,BES
Papua New Guinea,2020-04-10,2,NA,NA,NA,NA,2,NA,0.2,NA,72,8,2020_04_11_11_00_04_GMT,Australia/Oceania,NA,PNG
Timor-Leste,2020-04-10,2,1,NA,NA,1,1,NA,2,NA,NA,NA,2020_04_11_11_00_04_GMT,Asia,NA,TLS
Saint Pierre Miquelon,2020-04-10,1,NA,NA,NA,NA,1,NA,173,NA,NA,NA,2020_04_11_11_00_04_GMT,North America,NA,SPM
Yemen,2020-04-10,1,1,NA,NA,NA,1,NA,0.03,NA,NA,NA,2020_04_11_11_00_04_GMT,Asia,NA,YEM
China,2020-04-11,81953,46,3339,3,77525,1089,141,57,2,NA,NA,2020_04_12_11_00_04_GMT,Asia,NA,CHN
USA,2020-04-11,532879,30003,20577,1830,30453,481849,11471,1610,62,2670674,8068,2020_04_12_11_00_04_GMT,North America,NA,USA
Spain,2020-04-11,163027,4754,16606,525,59109,87312,7371,3487,355,355000,7593,2020_04_12_11_00_04_GMT,Europe,NA,ESP
Italy,2020-04-11,152271,4694,19468,619,32534,100269,3381,2518,322,963473,15935,2020_04_12_11_00_04_GMT,Europe,NA,ITA
France,2020-04-11,129654,4785,13832,635,26391,89431,6883,1986,212,333807,5114,2020_04_12_11_00_04_GMT,Europe,NA,FRA
Germany,2020-04-11,125452,3281,2871,135,57400,65181,4895,1497,34,1317887,15730,2020_04_12_11_00_04_GMT,Europe,NA,DEU
UK,2020-04-11,78991,5233,9875,917,344,68772,1559,1164,145,334974,4934,2020_04_12_11_00_04_GMT,Europe,NA,GBR
Iran,2020-04-11,70029,1837,4357,125,41947,23725,3987,834,52,251703,2997,2020_04_12_11_00_04_GMT,Asia,NA,IRN
Turkey,2020-04-11,52167,5138,1101,95,2965,48101,1626,619,13,340380,4036,2020_04_12_11_00_04_GMT,Asia,NA,TUR
Belgium,2020-04-11,28018,1351,3346,327,5986,18686,1262,2418,289,102151,8814,2020_04_12_11_00_04_GMT,Europe,NA,BEL
Switzerland,2020-04-11,25107,556,1036,34,12100,11971,386,2901,120,190000,21954,2020_04_12_11_00_04_GMT,Europe,NA,CHE
Netherlands,2020-04-11,24413,1316,2643,132,250,21520,1384,1425,154,101534,5926,2020_04_12_11_00_04_GMT,Europe,NA,NLD
Canada,2020-04-11,23318,1170,653,84,6428,16237,557,618,17,401552,10639,2020_04_12_11_00_04_GMT,North America,NA,CAN
Brazil,2020-04-11,20962,1173,1140,72,173,19649,296,99,5,62985,296,2020_04_12_11_00_04_GMT,South America,NA,BRA
Portugal,2020-04-11,15987,515,470,35,266,15251,233,1568,46,162798,15966,2020_04_12_11_00_04_GMT,Europe,NA,PRT
Austria,2020-04-11,13806,246,337,18,6604,6865,246,1533,37,140975,15653,2020_04_12_11_00_04_GMT,Europe,NA,AUT
Russia,2020-04-11,13584,1667,106,12,1045,12433,8,93,0.7,1184442,8116,2020_04_12_11_00_04_GMT,Europe,NA,RUS
Israel,2020-04-11,10743,335,101,6,1341,9301,175,1241,12,117339,13557,2020_04_12_11_00_04_GMT,Asia,NA,ISR
S. Korea,2020-04-11,10480,30,211,3,7243,3026,55,204,4,510479,9957,2020_04_12_11_00_04_GMT,Asia,NA,KOR
Sweden,2020-04-11,10151,466,887,17,381,8883,789,1005,88,54700,5416,2020_04_12_11_00_04_GMT,Europe,NA,SWE
Ireland,2020-04-11,8928,839,320,33,25,8583,194,1808,65,53000,10734,2020_04_12_11_00_04_GMT,Europe,NA,IRL
India,2020-04-11,8446,846,288,39,969,7189,NA,6,0.2,189111,137,2020_04_12_11_00_04_GMT,Asia,NA,IND
Ecuador,2020-04-11,7257,96,315,18,411,6531,184,411,18,21568,1222,2020_04_12_11_00_04_GMT,South America,NA,ECU
Chile,2020-04-11,6927,426,73,8,1864,4990,383,362,4,76374,3995,2020_04_12_11_00_04_GMT,South America,NA,CHL
Peru,2020-04-11,6848,951,181,12,1739,4928,142,208,5,67712,2054,2020_04_12_11_00_04_GMT,South America,NA,PER
Japan,2020-04-11,6748,743,108,9,762,5878,117,53,0.9,68771,544,2020_04_12_11_00_04_GMT,Asia,NA,JPN
Norway,2020-04-11,6409,95,119,6,32,6258,67,1182,22,124279,22924,2020_04_12_11_00_04_GMT,Europe,NA,NOR
Poland,2020-04-11,6356,401,208,27,375,5773,160,168,5,129560,3423,2020_04_12_11_00_04_GMT,Europe,NA,POL
Australia,2020-04-11,6303,65,56,2,3265,2982,80,247,2,351380,13780,2020_04_12_11_00_04_GMT,Australia/Oceania,NA,AUS
Denmark,2020-04-11,5996,177,260,13,1955,3781,106,1035,45,67771,11700,2020_04_12_11_00_04_GMT,Europe,NA,DNK
Romania,2020-04-11,5990,523,291,21,758,4941,208,311,15,59272,3081,2020_04_12_11_00_04_GMT,Europe,NA,ROU
Czechia,2020-04-11,5902,170,129,10,411,5362,92,551,12,120285,11232,2020_04_12_11_00_04_GMT,Europe,NA,CZE
Pakistan,2020-04-11,5011,316,86,20,762,4163,50,23,0.4,57836,262,2020_04_12_11_00_04_GMT,Asia,NA,PAK
Malaysia,2020-04-11,4530,184,73,3,1995,2462,72,140,2,71897,2221,2020_04_12_11_00_04_GMT,Asia,NA,MYS
Philippines,2020-04-11,4428,233,247,26,157,4024,1,40,2,24500,224,2020_04_12_11_00_04_GMT,Asia,NA,PHL
Saudi Arabia,2020-04-11,4033,382,52,5,720,3261,67,116,1,115585,3320,2020_04_12_11_00_04_GMT,Asia,NA,SAU
Mexico,2020-04-11,3844,403,233,39,633,2978,89,30,2,31492,244,2020_04_12_11_00_04_GMT,North America,NA,MEX
Indonesia,2020-04-11,3842,330,327,21,286,3229,NA,14,1,19452,71,2020_04_12_11_00_04_GMT,Asia,NA,IDN
UAE,2020-04-11,3736,376,20,4,588,3128,1,378,2,648195,65538,2020_04_12_11_00_04_GMT,Asia,NA,ARE
Serbia,2020-04-11,3380,275,74,3,118,3188,145,387,8,16399,1877,2020_04_12_11_00_04_GMT,Europe,NA,SRB
Luxembourg,2020-04-11,3270,47,62,8,500,2708,30,5224,99,28965,46272,2020_04_12_11_00_04_GMT,Europe,NA,LUX
Panama,2020-04-11,3234,260,79,5,23,3132,104,750,18,14588,3381,2020_04_12_11_00_04_GMT,North America,NA,PAN
Finland,2020-04-11,2905,136,49,1,300,2556,80,524,9,44354,8005,2020_04_12_11_00_04_GMT,Europe,NA,FIN
Dominican Republic,2020-04-11,2759,139,135,9,108,2516,147,254,12,8469,781,2020_04_12_11_00_04_GMT,North America,NA,DOM
Qatar,2020-04-11,2728,216,6,NA,247,2475,37,947,2,47751,16574,2020_04_12_11_00_04_GMT,Asia,NA,QAT
Colombia,2020-04-11,2709,236,100,20,214,2395,92,53,2,40603,798,2020_04_12_11_00_04_GMT,South America,NA,COL
Thailand,2020-04-11,2518,45,35,2,1135,1348,61,36,0.5,71860,1030,2020_04_12_11_00_04_GMT,Asia,NA,THA
Ukraine,2020-04-11,2511,308,73,4,79,2359,45,57,2,26577,608,2020_04_12_11_00_04_GMT,Europe,NA,UKR
Singapore,2020-04-11,2299,191,8,1,528,1763,31,393,1,72680,12423,2020_04_12_11_00_04_GMT,Asia,NA,SGP
Belarus,2020-04-11,2226,245,23,4,172,2031,72,236,2,53000,5609,2020_04_12_11_00_04_GMT,Europe,NA,BLR
Argentina,2020-04-11,2142,167,89,7,440,1613,115,47,2,18027,399,2020_04_12_11_00_04_GMT,South America,NA,ARG
Greece,2020-04-11,2081,70,93,1,269,1719,75,200,9,37344,3583,2020_04_12_11_00_04_GMT,Europe,NA,GRC
South Africa,2020-04-11,2028,25,25,1,410,1593,7,34,0.4,75053,1265,2020_04_12_11_00_04_GMT,Africa,NA,ZAF
Egypt,2020-04-11,1939,145,146,11,426,1367,NA,19,1,25000,244,2020_04_12_11_00_04_GMT,Africa,NA,EGY
Algeria,2020-04-11,1825,64,275,19,460,1090,60,42,6,3359,77,2020_04_12_11_00_04_GMT,Africa,NA,DZA
Iceland,2020-04-11,1689,14,8,1,841,840,11,4950,23,34635,101497,2020_04_12_11_00_04_GMT,Europe,NA,ISL
Moldova,2020-04-11,1560,122,30,1,75,1455,80,387,7,6271,1555,2020_04_12_11_00_04_GMT,Europe,NA,MDA
Morocco,2020-04-11,1545,97,111,4,146,1288,1,42,3,7734,210,2020_04_12_11_00_04_GMT,Africa,NA,MAR
